Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2011-08-04,Woomera,13.3,23.6,0.0,11.4,8.2,SW,48.0,ESE,WNW,19.0,19.0,67.0,32.0,1016.2,1013.2,6.0,5.0,15.7,22.6,No,Yes
2009-12-12,AliceSprings,14.4,30.5,0.0,4.8,11.0,ESE,39.0,E,SE,24.0,24.0,27.0,16.0,1016.5,1012.5,6.0,6.0,21.0,29.4,No,No
2011-01-25,CoffsHarbour,19.9,29.1,0.0,5.2,12.9,NNE,57.0,N,NE,11.0,39.0,61.0,65.0,1008.8,1007.2,5.0,1.0,27.7,28.3,No,No
2011-11-03,MelbourneAirport,8.3,16.6,1.2,1.4,3.9,SW,31.0,SW,S,20.0,15.0,65.0,61.0,1016.9,1016.9,5.0,7.0,12.5,14.9,Yes,No
2011-10-13,Nuriootpa,9.8,23.9,0.0,4.4,10.5,SE,35.0,ENE,NNE,15.0,13.0,53.0,29.0,1017.8,1013.9,3.0,4.0,15.5,23.0,No,No
2010-03-21,Townsville,23.7,30.1,0.8,6.4,0.2,WSW,52.0,NW,N,26.0,30.0,85.0,71.0,1007.1,1006.5,8.0,8.0,24.2,28.3,No,Yes
2013-01-15,SydneyAirport,18.1,25.4,0.0,9.8,10.8,ENE,48.0,SSE,ENE,13.0,20.0,58.0,48.0,1019.5,1016.7,3.0,3.0,20.9,23.8,No,No
2013-01-26,Perth,15.4,34.9,0.0,11.0,13.1,SSW,37.0,E,SW,9.0,17.0,37.0,21.0,1020.5,1017.4,0.0,0.0,26.1,33.0,No,No
2010-11-18,Portland,11.3,14.8,1.4,3.4,9.2,WNW,46.0,WSW,SSW,20.0,20.0,82.0,61.0,1016.9,1020.5,7.0,6.0,13.5,13.2,Yes,No
2010-03-08,CoffsHarbour,21.7,27.4,2.6,3.6,2.8,NNE,43.0,N,NNE,15.0,31.0,76.0,74.0,1015.3,1013.3,7.0,7.0,23.4,25.4,Yes,No
2010-09-27,Sale,5.0,22.0,0.0,3.8,5.4,W,59.0,NW,WSW,19.0,28.0,56.0,51.0,1008.2,1006.7,7.0,6.0,15.7,17.0,No,No
2013-05-01,Perth,14.4,25.7,0.0,2.6,1.3,NW,31.0,NNE,NNW,9.0,9.0,79.0,38.0,1013.5,1010.2,8.0,7.0,17.6,25.7,No,Yes
2013-06-02,Perth,8.2,18.1,0.0,1.4,7.3,ESE,30.0,ESE,E,11.0,11.0,80.0,54.0,1033.5,1028.8,6.0,1.0,11.9,17.6,No,No
2013-06-01,Townsville,16.8,27.7,0.2,6.6,8.4,ENE,41.0,S,ENE,19.0,28.0,82.0,52.0,1019.3,1015.3,6.0,2.0,21.6,26.1,No,No
2013-12-04,PerthAirport,13.0,28.1,0.0,9.8,12.8,ESE,54.0,ESE,SE,24.0,28.0,43.0,18.0,1022.5,1018.1,1.0,0.0,19.1,27.0,No,No
2009-10-12,Mildura,16.0,22.3,0.0,9.4,8.8,W,65.0,W,W,13.0,31.0,63.0,24.0,1005.3,1003.3,1.0,7.0,17.6,21.1,No,No
2014-02-14,Perth,19.6,32.3,0.0,10.4,12.6,E,31.0,E,SW,7.0,15.0,55.0,44.0,1009.8,1007.1,0.0,1.0,25.3,30.0,No,No
2009-02-26,MountGambier,10.0,32.7,0.0,4.6,9.8,E,26.0,E,E,15.0,9.0,76.0,16.0,1018.0,1014.4,4.0,7.0,15.9,30.7,No,No
2010-07-23,PerthAirport,3.7,20.4,0.0,1.8,9.4,ENE,35.0,NNE,ESE,11.0,9.0,56.0,33.0,1032.1,1028.5,0.0,0.0,11.1,20.0,No,No
2010-07-30,Mildura,6.3,19.8,0.4,2.0,6.4,WSW,39.0,NNE,N,11.0,28.0,97.0,46.0,1013.0,1011.1,7.0,3.0,8.9,19.1,No,Yes
2011-08-22,Portland,6.7,18.1,0.4,2.6,10.2,N,28.0,N,N,7.0,17.0,81.0,46.0,1037.8,1034.1,0.0,1.0,10.4,17.3,No,No
2014-10-29,Nuriootpa,6.1,25.7,0.0,5.3,10.7,WSW,33.0,NNW,SW,7.0,20.0,63.0,32.0,1020.3,1016.3,5.0,3.0,15.2,24.6,No,No
2011-02-14,Nuriootpa,12.5,27.1,0.0,7.0,9.4,SE,39.0,E,SE,11.0,15.0,69.0,28.0,1021.9,1018.8,6.0,7.0,16.2,25.8,No,No
2014-01-07,PerthAirport,16.9,27.0,0.0,11.0,12.6,WSW,44.0,W,WSW,24.0,26.0,68.0,50.0,1014.0,1014.0,1.0,1.0,24.2,26.0,No,No
2012-08-04,Sale,2.6,14.5,0.0,1.6,6.7,W,46.0,W,W,30.0,28.0,67.0,49.0,1013.9,1013.1,8.0,6.0,12.0,14.1,No,No
2015-10-20,Nuriootpa,20.2,25.4,0.0,8.0,6.2,WNW,54.0,W,W,17.0,20.0,43.0,90.0,1014.1,1012.7,7.0,8.0,23.7,17.3,No,Yes
2011-01-27,CoffsHarbour,22.6,30.2,0.0,7.8,9.9,NE,57.0,N,NE,24.0,43.0,66.0,63.0,1014.4,1011.2,2.0,2.0,26.3,27.1,No,No
2017-01-09,Hobart,13.7,24.5,0.0,10.6,9.1,NNW,46.0,NNW,SE,24.0,28.0,51.0,59.0,1009.5,1008.1,1.0,1.0,18.8,20.5,No,No
2011-02-05,Cairns,24.8,31.0,13.2,3.4,8.3,E,33.0,S,E,13.0,19.0,78.0,68.0,1012.3,1009.0,5.0,3.0,27.6,30.5,Yes,No
2013-04-19,PerthAirport,17.4,27.0,1.0,2.0,5.5,SSW,30.0,ENE,W,7.0,15.0,80.0,51.0,1013.8,1013.1,7.0,7.0,21.0,25.2,No,No
2009-02-06,MountGambier,9.5,30.1,0.0,4.6,9.3,SW,54.0,E,SSE,13.0,20.0,73.0,51.0,1009.0,1007.2,1.0,7.0,16.7,23.5,No,No
2016-07-15,Melbourne,8.8,14.1,0.0,0.8,0.1,NW,20.0,NW,NW,11.0,9.0,64.0,63.0,1031.9,1030.3,7.0,7.0,11.7,13.7,No,No
2015-07-16,Brisbane,7.6,17.4,0.0,2.6,5.2,W,19.0,SSW,WNW,4.0,7.0,80.0,49.0,1019.6,1015.3,7.0,7.0,10.5,16.1,No,No
2009-12-21,Mildura,14.9,35.8,0.0,11.8,10.7,SSW,43.0,NE,N,11.0,20.0,27.0,11.0,1013.3,1009.1,1.0,6.0,25.4,35.1,No,No
2017-06-04,Brisbane,11.8,23.8,0.0,4.0,8.6,S,17.0,SW,SSE,7.0,6.0,63.0,45.0,1025.0,1021.1,1.0,2.0,17.2,23.2,No,No
2013-04-21,Nuriootpa,9.2,14.8,6.6,6.0,0.3,NW,54.0,N,NW,11.0,31.0,96.0,92.0,1008.9,1004.4,8.0,8.0,10.1,13.0,Yes,Yes
2010-07-04,MountGambier,3.1,13.6,0.2,0.4,4.4,N,26.0,N,N,19.0,13.0,94.0,64.0,1031.4,1027.9,7.0,7.0,8.2,12.0,No,No
2015-06-13,Portland,5.9,18.0,0.4,0.8,6.7,NNW,26.0,N,N,15.0,13.0,92.0,65.0,1028.0,1025.3,3.0,2.0,9.4,16.6,No,No
2010-10-26,Watsonia,7.3,23.1,0.0,5.2,6.6,SSW,52.0,N,SW,19.0,20.0,54.0,55.0,1015.4,1014.6,7.0,7.0,17.2,18.0,No,Yes
2010-02-10,Townsville,23.9,31.9,9.4,6.6,6.4,ENE,39.0,E,E,15.0,26.0,71.0,69.0,1013.8,1010.6,6.0,7.0,29.1,29.4,Yes,Yes
2013-08-18,NorfolkIsland,12.4,18.7,0.0,5.0,9.1,W,37.0,W,W,15.0,24.0,44.0,47.0,1018.8,1015.9,2.0,1.0,17.1,18.2,No,No
2011-10-11,Portland,7.9,13.8,5.0,1.0,3.3,WSW,39.0,SW,SSW,13.0,19.0,72.0,68.0,1014.5,1016.2,7.0,6.0,11.1,11.8,Yes,No
2008-12-04,Darwin,25.5,34.4,0.0,6.2,5.1,ESE,30.0,E,E,9.0,33.0,84.0,90.0,1010.3,1008.9,7.0,7.0,27.8,26.5,No,Yes
2015-09-30,NorfolkIsland,15.0,20.2,8.0,4.0,0.3,ENE,41.0,ENE,E,22.0,28.0,77.0,77.0,1025.5,1023.6,7.0,7.0,18.0,18.5,Yes,No
2012-02-29,SydneyAirport,20.0,22.5,3.8,4.8,0.0,SE,54.0,SSW,SSW,26.0,28.0,91.0,96.0,1014.2,1012.5,8.0,8.0,20.2,20.6,Yes,Yes
2016-11-04,Melbourne,10.2,29.2,0.0,5.6,11.8,WSW,59.0,N,NNW,20.0,24.0,50.0,23.0,1011.0,1004.2,5.0,2.0,19.0,28.3,No,No
2014-07-01,WaggaWagga,5.2,10.4,3.2,0.6,0.2,WSW,28.0,SW,W,17.0,13.0,96.0,85.0,1027.4,1028.3,8.0,7.0,7.4,8.8,Yes,No
2009-12-14,Watsonia,13.3,22.1,0.0,4.6,11.3,SSW,37.0,ESE,SSW,9.0,15.0,60.0,49.0,1022.6,1021.4,6.0,2.0,16.0,21.2,No,No
2015-06-22,Mildura,2.5,15.2,6.0,2.6,6.1,NNE,39.0,NNE,NNE,20.0,30.0,85.0,53.0,1023.9,1020.2,5.0,3.0,7.1,14.9,Yes,No
2015-11-21,Darwin,26.5,34.6,0.0,8.0,11.3,NW,35.0,SE,NW,4.0,24.0,61.0,55.0,1011.4,1006.8,3.0,2.0,31.2,33.0,No,No
2008-01-04,Canberra,16.7,25.3,0.0,6.2,12.5,ESE,46.0,ESE,ESE,24.0,26.0,56.0,45.0,1016.2,1013.0,6.0,7.0,20.3,23.9,No,No
2011-03-02,CoffsHarbour,20.1,27.3,9.4,6.2,5.0,WSW,39.0,WSW,SW,20.0,20.0,82.0,82.0,1014.0,1012.5,7.0,7.0,24.2,24.7,Yes,Yes
2015-10-14,AliceSprings,12.9,36.1,0.0,8.0,11.9,ESE,35.0,ENE,ESE,13.0,15.0,10.0,9.0,1018.4,1013.7,1.0,1.0,27.0,34.2,No,No
2012-06-08,Darwin,16.0,29.0,0.0,7.0,10.9,E,41.0,ESE,E,20.0,13.0,53.0,26.0,1015.6,1012.1,1.0,1.0,20.3,28.1,No,No
2010-02-18,Townsville,24.4,27.5,37.4,6.4,0.0,NW,39.0,SSW,ENE,11.0,11.0,96.0,88.0,1010.8,1008.6,8.0,8.0,25.4,26.8,Yes,Yes
2009-12-07,MelbourneAirport,14.3,23.0,0.0,7.0,10.2,S,43.0,NNE,S,11.0,31.0,67.0,51.0,1013.0,1012.9,6.0,6.0,18.1,21.3,No,Yes
2015-08-27,Portland,5.2,14.3,0.0,1.8,5.2,S,37.0,WSW,S,4.0,22.0,98.0,91.0,1023.3,1023.1,1.0,8.0,10.7,11.9,No,Yes
2013-06-08,Cairns,20.6,27.1,3.0,6.2,8.4,SSE,57.0,SSE,SE,26.0,41.0,80.0,65.0,1017.3,1014.6,7.0,7.0,22.9,24.9,Yes,Yes
2008-10-07,Canberra,0.3,16.0,8.2,5.4,11.8,NW,57.0,NNW,N,11.0,28.0,68.0,45.0,1016.8,1013.3,1.0,1.0,6.9,14.6,Yes,No
2012-03-05,Watsonia,14.2,21.9,0.0,6.8,6.7,WSW,39.0,WSW,SSW,13.0,19.0,79.0,59.0,1017.9,1019.0,3.0,7.0,15.6,20.2,No,No
2016-07-01,Watsonia,6.6,13.2,7.2,2.4,3.1,WSW,37.0,W,W,7.0,15.0,100.0,66.0,1019.2,1020.8,8.0,7.0,9.0,12.5,Yes,No
2009-06-21,MountGambier,3.9,16.4,0.4,2.6,8.2,N,22.0,NE,NE,13.0,15.0,90.0,59.0,1018.0,1015.5,0.0,1.0,7.2,16.2,No,No
2011-03-08,Woomera,21.9,27.7,0.0,5.6,1.9,NNE,43.0,E,E,17.0,11.0,90.0,75.0,1008.7,1007.4,8.0,8.0,22.4,25.9,No,Yes
2012-09-08,Brisbane,12.1,27.1,0.0,7.8,11.2,WSW,30.0,WSW,WNW,11.0,13.0,25.0,16.0,1018.1,1013.2,0.0,0.0,19.1,26.5,No,No
2014-04-08,Watsonia,14.9,22.9,0.0,5.4,0.0,N,28.0,NNE,NW,13.0,4.0,51.0,99.0,1020.2,1019.2,8.0,8.0,20.8,17.4,No,Yes
2010-08-04,Williamtown,6.7,18.9,16.8,2.6,9.9,W,33.0,WNW,W,24.0,24.0,74.0,41.0,1019.6,1015.7,0.0,1.0,11.5,18.4,Yes,No
2010-03-14,Melbourne,13.8,28.8,0.0,5.8,11.5,N,39.0,N,NNE,22.0,19.0,66.0,30.0,1029.5,1025.4,2.0,1.0,17.6,27.8,No,No
2010-07-23,NorfolkIsland,15.5,18.9,0.0,2.2,8.6,SW,48.0,WSW,WSW,22.0,28.0,63.0,65.0,1020.9,1018.8,3.0,4.0,16.9,17.0,No,No
2010-12-08,MelbourneAirport,21.0,23.5,2.6,5.0,0.6,N,65.0,N,WNW,37.0,20.0,86.0,70.0,1003.5,1003.5,7.0,8.0,21.2,22.2,Yes,Yes
2015-05-31,Darwin,22.9,28.8,13.8,3.4,1.4,E,39.0,ESE,E,20.0,15.0,85.0,76.0,1013.2,1010.3,7.0,7.0,24.9,27.4,Yes,No
2013-12-18,CoffsHarbour,15.8,25.5,0.0,7.0,12.6,ESE,26.0,SSE,ESE,13.0,17.0,62.0,56.0,1023.3,1022.7,2.0,1.0,23.6,25.2,No,No
2013-04-21,Watsonia,3.8,20.7,0.0,3.4,8.5,NNW,43.0,ENE,N,7.0,20.0,85.0,37.0,1013.8,1008.0,4.0,7.0,8.7,20.2,No,Yes
2010-11-01,MelbourneAirport,5.6,15.7,2.4,2.8,4.8,SW,37.0,WSW,SSE,19.0,17.0,66.0,56.0,1019.5,1017.4,7.0,7.0,10.4,13.8,Yes,No
2015-06-26,Hobart,8.8,16.2,0.0,1.8,7.0,NW,56.0,NNW,NW,24.0,15.0,72.0,53.0,1025.1,1022.8,4.0,2.0,12.6,15.3,No,No
2011-08-16,Sale,6.5,18.1,0.6,0.2,6.9,ESE,31.0,ENE,ESE,7.0,24.0,81.0,55.0,1018.9,1015.3,5.0,1.0,12.5,17.4,No,No
2015-08-29,Watsonia,3.5,11.0,1.0,2.0,3.5,SSW,44.0,WSW,SW,7.0,20.0,90.0,99.0,1027.0,1024.9,7.0,7.0,7.7,9.6,No,Yes
2017-04-14,Hobart,8.9,16.5,0.0,3.2,8.7,SW,52.0,WSW,SW,6.0,22.0,44.0,42.0,1021.3,1020.0,2.0,5.0,13.6,14.3,No,No
2009-10-18,Cobar,8.5,24.8,0.0,6.0,12.5,SW,35.0,SSE,SW,7.0,7.0,40.0,20.0,1026.4,1023.8,0.0,0.0,16.3,24.2,No,No
2016-11-05,Sydney,21.0,25.7,0.0,13.4,12.4,W,76.0,SW,WSW,20.0,28.0,21.0,16.0,1002.9,1006.2,1.0,1.0,25.7,24.9,No,No
2011-08-23,Nuriootpa,4.9,19.8,0.0,3.4,10.5,NNW,30.0,NNE,W,9.0,13.0,55.0,35.0,1033.7,1029.7,0.0,0.0,13.4,19.4,No,No
2010-08-05,SydneyAirport,7.1,17.3,0.0,3.8,8.3,W,43.0,NW,WNW,13.0,30.0,49.0,27.0,1018.3,1015.3,3.0,3.0,12.2,17.0,No,No
2016-03-04,MountGambier,13.1,27.7,0.0,3.6,11.3,S,37.0,ESE,SSW,13.0,28.0,76.0,54.0,1016.7,1015.2,1.0,2.0,18.1,25.5,No,No
2014-12-04,WaggaWagga,18.3,32.0,7.6,3.6,6.4,SSW,46.0,ENE,ESE,9.0,7.0,75.0,47.0,1011.3,1007.3,7.0,7.0,22.4,29.7,Yes,Yes
2009-04-25,Cobar,12.7,23.4,0.6,5.0,10.6,NW,46.0,WSW,WNW,13.0,24.0,64.0,36.0,1010.3,1006.0,1.0,5.0,17.1,21.9,No,No
2014-10-27,Portland,11.2,15.6,0.8,6.2,9.6,W,69.0,W,WSW,33.0,44.0,87.0,63.0,1007.2,1011.0,8.0,8.0,12.1,14.6,No,No
2008-06-29,Canberra,1.2,16.0,0.0,1.4,6.1,NNW,31.0,S,N,6.0,22.0,84.0,38.0,1024.6,1020.9,7.0,6.0,6.5,14.6,No,No
2009-02-04,Canberra,17.4,33.8,0.0,8.0,9.0,E,48.0,ESE,NW,6.0,9.0,73.0,35.0,1011.6,1007.0,7.0,6.0,20.7,31.4,No,No
2012-07-13,Cairns,20.0,27.8,0.0,5.8,3.5,E,26.0,SE,NNE,11.0,7.0,83.0,74.0,1015.0,1012.0,7.0,7.0,22.8,26.4,No,No
2012-04-26,Cairns,22.1,30.0,0.0,5.6,4.7,SE,30.0,SSE,E,15.0,17.0,70.0,67.0,1014.3,1012.3,7.0,7.0,27.1,27.7,No,No
2011-01-12,PerthAirport,19.4,37.2,0.0,14.0,13.0,E,54.0,ENE,ESE,26.0,13.0,28.0,10.0,1005.5,1000.4,0.0,0.0,28.1,36.6,No,No
2010-08-03,PerthAirport,3.4,24.1,0.0,2.6,9.7,E,30.0,NE,SW,7.0,9.0,53.0,20.0,1028.9,1025.0,0.0,0.0,13.5,23.2,No,No
2015-09-23,SydneyAirport,10.6,14.3,0.0,8.8,6.5,SSW,78.0,SSW,SSW,50.0,50.0,61.0,76.0,1025.5,1025.5,3.0,7.0,12.4,12.2,No,Yes
2010-07-12,PerthAirport,11.1,15.8,0.0,1.4,4.8,W,65.0,WSW,WSW,26.0,28.0,71.0,54.0,1008.9,1010.1,6.0,7.0,12.2,14.8,No,No
2011-12-07,NorfolkIsland,16.5,23.3,0.4,3.4,10.8,SSE,33.0,S,SSE,17.0,22.0,63.0,59.0,1010.7,1010.6,3.0,4.0,21.2,21.1,No,No
2010-05-07,Cobar,8.1,20.1,0.0,3.0,10.5,SW,44.0,S,S,7.0,13.0,56.0,36.0,1024.7,1021.6,1.0,2.0,14.1,19.7,No,No
2009-12-13,PerthAirport,13.0,39.0,0.0,11.8,13.5,ENE,37.0,NE,W,30.0,28.0,15.0,17.0,1011.6,1009.1,2.0,2.0,33.0,34.2,No,No
2014-11-18,Woomera,15.0,30.1,0.0,11.6,9.8,SE,33.0,SE,SW,24.0,11.0,41.0,12.0,1020.6,1018.4,0.0,3.0,20.9,28.4,No,No
2015-08-03,Woomera,5.5,16.5,0.0,3.2,5.3,SSW,39.0,SW,SSW,15.0,24.0,84.0,46.0,1029.1,1026.9,4.0,7.0,10.0,15.8,No,No
2015-03-20,Portland,12.3,18.8,3.8,3.8,9.0,W,46.0,SW,SSW,19.0,15.0,65.0,54.0,1018.5,1022.7,8.0,8.0,14.8,16.3,Yes,No
2013-03-05,MountGambier,15.8,35.5,0.0,9.6,10.9,S,39.0,NNE,ENE,28.0,11.0,38.0,21.0,1016.6,1013.7,0.0,3.0,24.4,34.0,No,No
2015-07-06,SydneyAirport,5.8,17.4,0.0,3.2,9.5,WNW,44.0,NW,WSW,17.0,30.0,50.0,32.0,1016.2,1013.3,1.0,1.0,9.5,16.0,No,No
2010-07-30,Hobart,5.6,16.3,1.6,0.8,6.2,NW,35.0,NNW,NNE,17.0,9.0,94.0,56.0,1010.1,1005.5,3.0,6.0,6.2,14.1,Yes,No
2012-03-04,Nuriootpa,14.2,22.4,0.0,6.0,10.6,WSW,48.0,W,WSW,19.0,28.0,85.0,42.0,1013.5,1014.3,5.0,5.0,16.1,21.7,No,No
2011-02-24,SydneyAirport,16.9,27.7,0.0,5.0,12.0,NE,41.0,WNW,ENE,13.0,24.0,62.0,42.0,1020.1,1015.8,2.0,1.0,21.5,26.7,No,No
2011-12-25,Cairns,23.7,31.1,0.0,7.0,6.2,NNE,30.0,SE,N,4.0,17.0,67.0,69.0,1006.3,1004.8,3.0,7.0,29.6,29.2,No,No
2011-05-08,Nuriootpa,9.5,17.4,1.6,2.8,5.3,SSE,44.0,ENE,ESE,7.0,13.0,70.0,47.0,1018.6,1017.4,6.0,4.0,11.3,17.0,Yes,No
2011-09-24,CoffsHarbour,12.9,22.4,0.0,2.4,4.2,SSW,37.0,SW,ESE,22.0,7.0,70.0,75.0,1020.4,1016.2,5.0,6.0,20.4,21.0,No,Yes
2010-03-02,Watsonia,11.1,23.1,0.0,6.2,10.3,SW,44.0,SSE,S,6.0,17.0,71.0,47.0,1022.7,1019.7,7.0,3.0,15.0,22.6,No,No
2012-10-21,Darwin,24.8,33.3,0.0,7.8,10.5,NW,41.0,ENE,NW,9.0,22.0,58.0,50.0,1012.0,1007.2,2.0,1.0,29.5,31.7,No,No
2015-12-06,Perth,11.9,21.4,7.0,4.8,1.9,SW,43.0,W,WSW,13.0,17.0,91.0,69.0,1013.4,1013.8,7.0,7.0,17.5,20.3,Yes,No
2011-09-25,MountGambier,2.5,16.1,2.4,2.4,8.7,SE,37.0,ESE,E,20.0,19.0,54.0,48.0,1026.3,1022.8,1.0,3.0,12.5,15.5,Yes,No
2017-01-02,SydneyAirport,20.9,24.9,1.0,3.4,3.5,SSW,67.0,SSW,S,37.0,33.0,80.0,74.0,1009.9,1012.0,7.0,5.0,21.5,22.7,No,Yes
2010-09-04,MountGambier,9.2,16.0,16.0,0.2,1.5,SW,80.0,NNE,WNW,13.0,24.0,97.0,88.0,991.6,986.6,8.0,8.0,14.3,14.8,Yes,Yes
2015-01-13,Cairns,23.3,31.7,14.2,5.2,11.7,ENE,30.0,SSE,NE,13.0,24.0,68.0,70.0,1007.4,1003.9,7.0,7.0,29.0,30.3,Yes,No
2015-10-08,MelbourneAirport,8.0,22.5,0.0,6.6,10.5,SSE,31.0,W,SSE,11.0,20.0,69.0,41.0,1036.5,1031.7,1.0,1.0,11.1,21.0,No,No
2010-09-16,Melbourne,8.4,14.9,1.2,3.4,6.8,SW,63.0,W,SW,31.0,39.0,59.0,48.0,1018.1,1017.6,5.0,7.0,11.1,13.6,Yes,No
2009-12-20,Townsville,24.8,33.0,0.0,9.6,11.9,NNE,37.0,NE,NNE,13.0,19.0,55.0,42.0,1013.9,1010.2,3.0,2.0,30.4,31.6,No,No
2012-02-25,Darwin,24.7,33.5,0.2,4.0,6.5,NNW,31.0,E,NNW,13.0,19.0,83.0,51.0,1008.1,1005.6,7.0,7.0,27.4,32.7,No,No
2013-03-24,NorfolkIsland,20.0,24.9,1.4,5.4,6.3,ENE,52.0,ENE,E,30.0,28.0,56.0,54.0,1020.7,1018.7,7.0,5.0,22.8,23.7,Yes,No
2012-04-17,Woomera,16.1,32.0,0.0,5.0,9.8,N,30.0,NE,SW,11.0,9.0,30.0,17.0,1022.0,1018.7,3.0,3.0,23.6,29.7,No,No
2013-03-06,Moree,16.1,29.5,0.0,9.2,11.5,ESE,37.0,ESE,E,20.0,20.0,57.0,46.0,1017.4,1014.5,1.0,5.0,21.9,27.2,No,No
2009-01-07,MelbourneAirport,15.8,21.4,0.2,8.8,4.4,S,46.0,SSW,SSE,17.0,28.0,98.0,67.0,1010.0,1009.9,8.0,7.0,16.0,19.9,No,No
2013-11-15,Perth,16.1,33.7,0.0,11.6,13.1,SE,39.0,E,E,15.0,11.0,41.0,19.0,1015.4,1011.4,0.0,0.0,23.5,33.3,No,No
2017-01-19,MelbourneAirport,8.9,25.8,0.0,8.8,11.8,SSE,33.0,SE,SSW,22.0,6.0,58.0,31.0,1014.0,1009.0,2.0,1.0,16.1,24.0,No,Yes
2014-03-18,PerthAirport,16.2,31.4,0.0,7.8,11.1,SSW,37.0,E,SW,13.0,24.0,57.0,36.0,1020.3,1018.1,1.0,1.0,22.9,30.6,No,No
2014-02-19,Portland,10.5,17.8,4.0,1.6,3.9,SSW,56.0,SSW,SSW,28.0,22.0,97.0,72.0,1000.2,1001.9,8.0,8.0,13.9,15.8,Yes,Yes
2010-05-05,CoffsHarbour,14.4,24.3,6.4,1.0,10.3,SSW,30.0,W,E,6.0,13.0,73.0,62.0,1015.1,1011.6,1.0,1.0,20.3,23.7,Yes,No
2009-02-06,Townsville,24.4,27.5,10.2,4.6,0.1,SE,59.0,ESE,ESE,24.0,24.0,96.0,96.0,1003.7,1002.0,8.0,8.0,24.6,25.4,Yes,Yes
2014-01-17,Darwin,23.6,31.2,14.6,5.2,1.5,NW,70.0,N,NW,24.0,20.0,87.0,81.0,1005.4,1002.5,7.0,8.0,26.6,28.7,Yes,Yes
2011-10-24,Melbourne,13.8,18.4,7.2,6.0,0.0,SSW,37.0,SW,S,20.0,24.0,83.0,93.0,1007.6,1011.2,8.0,8.0,18.3,13.2,Yes,Yes
2011-10-04,Canberra,1.0,19.3,0.2,5.0,10.4,ENE,39.0,SE,NW,7.0,9.0,72.0,30.0,1025.5,1021.1,1.0,1.0,8.1,18.1,No,No
2016-11-10,PerthAirport,6.4,22.2,0.0,5.0,8.0,NW,50.0,N,WNW,13.0,28.0,51.0,83.0,1011.7,1009.2,2.0,8.0,19.0,17.5,No,No
2015-04-12,Cairns,23.7,31.0,0.0,7.8,9.5,SE,35.0,S,SE,13.0,17.0,72.0,56.0,1014.9,1011.8,4.0,4.0,27.8,29.8,No,No
2013-12-29,AliceSprings,21.0,41.7,0.0,15.2,11.7,ENE,48.0,ESE,SE,28.0,6.0,18.0,7.0,1010.7,1006.4,2.0,5.0,31.9,39.9,No,No
2013-11-18,WaggaWagga,7.3,28.1,0.0,6.8,13.5,SW,28.0,E,S,17.0,11.0,41.0,24.0,1015.9,1011.6,1.0,3.0,17.8,24.6,No,No
2016-06-11,Brisbane,12.8,23.7,0.0,5.6,8.9,SW,15.0,SW,WSW,4.0,6.0,63.0,42.0,1023.5,1020.6,5.0,4.0,16.9,23.0,No,No
2011-05-12,Portland,8.7,15.4,5.2,0.2,3.6,WSW,48.0,WSW,WSW,24.0,30.0,93.0,83.0,1013.3,1012.9,8.0,7.0,12.9,13.2,Yes,Yes
2010-06-05,Townsville,17.3,26.4,0.0,5.0,10.8,SW,33.0,SW,SSW,26.0,15.0,36.0,29.0,1016.4,1012.7,7.0,3.0,21.0,25.5,No,No
2012-10-16,NorfolkIsland,13.5,18.7,0.0,6.4,8.7,SSE,31.0,S,SSE,22.0,17.0,59.0,45.0,1025.0,1023.3,7.0,4.0,16.1,17.1,No,No
2012-05-06,NorfolkIsland,18.8,21.7,0.0,4.8,0.0,ENE,83.0,ENE,ENE,39.0,39.0,72.0,89.0,1019.6,1014.6,8.0,8.0,20.6,19.1,No,Yes
2009-08-10,Sale,4.0,14.5,0.0,1.0,0.5,WNW,24.0,W,E,13.0,9.0,76.0,57.0,1017.7,1015.0,7.0,7.0,8.4,13.9,No,Yes
2012-05-05,Sale,6.6,16.5,0.0,2.0,6.3,W,37.0,WNW,WSW,17.0,24.0,77.0,69.0,1020.3,1017.9,1.0,7.0,11.6,14.3,No,No
2010-03-13,Watsonia,10.4,27.5,0.0,5.0,11.6,N,33.0,ENE,NE,9.0,7.0,87.0,37.0,1035.3,1031.7,1.0,2.0,14.1,26.4,No,No
2010-09-15,Hobart,8.4,11.9,0.0,5.0,7.2,WNW,94.0,NW,SW,30.0,37.0,46.0,46.0,998.2,999.9,3.0,3.0,11.2,7.6,No,Yes
2016-11-17,Sydney,17.3,23.9,0.0,7.4,12.8,NNE,43.0,ESE,E,4.0,28.0,57.0,53.0,1025.6,1021.9,4.0,1.0,21.1,23.1,No,No
2010-03-30,Cobar,18.8,25.8,8.4,5.4,5.1,S,28.0,ENE,SW,6.0,6.0,94.0,74.0,1018.3,1016.7,7.0,7.0,19.4,23.5,Yes,Yes
2010-10-28,PerthAirport,14.1,20.4,4.2,5.0,8.1,SW,57.0,SSW,SW,43.0,39.0,40.0,37.0,1012.3,1013.7,3.0,3.0,17.7,19.6,Yes,No
