,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
812,15.3,18.4,13.4,3.4,0.0,S,56.0,SSE,SSE,31.0,41.0,75.0,86.0,1018.6,7.0,18.4,Yes,Yes
813,14.5,31.2,0.0,2.0,9.2,NW,37.0,NE,SW,6.0,9.0,96.0,39.0,1012.2,5.0,16.8,No,No
814,3.1,18.5,0.0,3.2,7.9,W,50.0,N,WNW,13.0,20.0,60.0,29.0,1012.0,1.0,10.1,No,No
815,12.2,18.6,9.2,4.2,9.5,WSW,91.0,NW,W,35.0,26.0,49.0,45.0,984.6,6.0,16.2,Yes,No
816,25.5,35.4,0.0,15.4,5.7,SE,50.0,ESE,SE,20.0,30.0,25.0,22.0,1016.1,6.0,30.8,No,No
817,10.0,24.0,0.0,3.6,13.0,SE,41.0,ESE,SE,20.0,19.0,67.0,36.0,1024.0,3.0,13.0,No,No
818,21.6,34.8,0.0,12.0,12.1,N,43.0,ENE,NE,19.0,13.0,36.0,25.0,1013.9,3.0,27.0,No,No
819,18.8,30.5,0.0,8.8,11.7,NE,48.0,NNE,NNE,31.0,19.0,50.0,32.0,1018.4,4.0,21.9,No,No
820,22.5,32.1,0.0,5.6,10.7,WNW,31.0,NW,NW,7.0,19.0,75.0,36.0,1015.5,2.0,27.3,No,No
821,17.4,19.5,0.0,4.0,0.1,SE,46.0,SE,SE,30.0,20.0,89.0,95.0,1013.1,7.0,18.5,No,Yes
822,8.6,13.6,3.0,0.8,5.2,SE,37.0,S,SE,11.0,20.0,70.0,87.0,1028.7,7.0,11.1,Yes,No
823,23.4,30.5,0.0,6.4,11.6,ENE,26.0,NNW,NNE,6.0,11.0,65.0,62.0,1013.1,2.0,26.9,No,No
824,1.5,13.4,0.2,1.4,5.4,N,54.0,NNE,N,6.0,22.0,95.0,60.0,1019.2,2.0,6.8,No,No
825,1.4,17.5,0.0,1.8,9.9,NE,33.0,ESE,NE,7.0,17.0,72.0,38.0,1028.6,1.0,9.2,No,No
826,5.2,23.1,0.0,7.6,11.0,ESE,50.0,ESE,SE,15.0,22.0,31.0,15.0,1025.0,0.0,15.1,No,No
827,7.7,22.1,0.0,7.0,12.5,SW,39.0,SSE,SSW,17.0,20.0,49.0,42.0,1018.8,6.0,15.0,No,No
828,7.1,9.1,3.4,1.8,0.4,N,41.0,NW,N,9.0,19.0,76.0,74.0,1013.4,8.0,7.8,Yes,Yes
829,14.7,23.1,0.0,4.0,2.5,ESE,31.0,SE,SE,6.0,13.0,79.0,57.0,1017.7,8.0,16.3,No,No
830,7.1,21.9,0.0,4.0,8.7,E,22.0,NNE,ESE,13.0,9.0,74.0,38.0,1029.6,1.0,13.8,No,No
831,11.0,17.5,0.4,1.8,0.1,S,28.0,ENE,SSW,11.0,2.0,94.0,84.0,1018.8,7.0,15.2,No,Yes
832,25.3,30.9,38.2,11.0,3.2,ESE,44.0,E,E,13.0,13.0,74.0,89.0,1005.7,7.0,28.0,Yes,Yes
833,13.8,29.9,0.2,2.2,10.8,E,28.0,SW,ENE,4.0,15.0,59.0,55.0,1014.9,1.0,24.7,No,No
834,13.9,30.8,0.0,8.2,11.4,SW,37.0,E,WNW,13.0,13.0,43.0,23.0,1016.6,1.0,19.7,No,No
835,19.2,25.0,1.0,4.0,0.4,NNE,41.0,NW,NE,6.0,30.0,86.0,86.0,1013.4,8.0,21.1,No,Yes
836,4.4,21.8,0.0,6.2,12.1,S,35.0,SSE,SSE,15.0,15.0,60.0,31.0,1020.8,1.0,11.7,No,No
837,10.7,17.7,0.0,1.2,3.8,NNE,43.0,NE,NNE,15.0,28.0,69.0,53.0,1025.5,7.0,12.5,No,No
838,18.0,31.8,0.0,10.2,12.6,ENE,43.0,ENE,NE,24.0,15.0,55.0,27.0,1024.9,1.0,22.6,No,No
839,24.1,31.0,16.4,2.4,0.8,WSW,37.0,WSW,WNW,15.0,22.0,82.0,66.0,1005.9,7.0,27.5,Yes,Yes
840,6.6,14.1,2.0,3.6,2.9,WNW,44.0,SW,WNW,13.0,28.0,72.0,67.0,1019.8,8.0,10.3,Yes,Yes
841,17.7,26.1,7.2,5.2,10.9,SSW,28.0,SW,SSE,17.0,19.0,83.0,58.0,1011.6,7.0,21.7,Yes,No
842,13.8,27.1,0.0,11.2,10.8,E,20.0,WSW,W,6.0,6.0,35.0,30.0,1015.8,0.0,21.3,No,No
843,16.1,27.3,0.0,7.8,11.0,NE,31.0,NNE,NE,6.0,13.0,50.0,54.0,1022.8,1.0,24.8,No,No
844,8.4,22.8,0.0,2.2,8.7,N,35.0,NE,NNE,17.0,20.0,46.0,33.0,1018.5,1.0,14.0,No,No
845,11.4,20.1,9.2,5.0,5.5,SSW,46.0,SW,WSW,17.0,24.0,90.0,49.0,1013.9,8.0,16.3,Yes,Yes
846,8.7,17.7,0.0,13.0,9.7,WSW,63.0,WSW,W,30.0,31.0,38.0,24.0,1013.4,1.0,11.4,No,No
847,9.0,13.6,0.0,2.4,2.6,N,30.0,N,S,15.0,7.0,78.0,49.0,1010.3,7.0,9.9,No,No
848,1.9,8.9,2.0,0.2,0.1,WSW,24.0,NW,SSW,9.0,11.0,89.0,78.0,1020.1,7.0,4.5,Yes,No
849,12.1,22.9,0.0,5.0,13.4,SSW,46.0,SE,SSW,11.0,24.0,52.0,46.0,1019.6,3.0,17.7,No,No
850,20.9,32.0,0.0,3.6,8.2,SSE,41.0,SSE,ENE,2.0,17.0,60.0,59.0,1015.0,5.0,27.1,No,Yes
851,12.4,22.7,0.8,4.8,10.9,ESE,33.0,WNW,SE,11.0,17.0,49.0,50.0,1016.2,1.0,19.0,No,No
852,17.0,32.8,3.8,6.4,12.7,WNW,39.0,ENE,NNW,11.0,9.0,71.0,38.0,1007.2,6.0,22.6,Yes,No
853,9.1,21.5,4.4,1.8,8.5,N,46.0,N,N,30.0,22.0,69.0,53.0,1015.6,2.0,14.3,Yes,No
854,17.3,32.6,0.0,10.8,13.3,SW,43.0,S,SW,11.0,20.0,42.0,40.0,1010.3,1.0,25.5,No,No
855,11.6,13.9,45.0,1.0,0.9,ESE,33.0,SSW,ESE,15.0,6.0,95.0,90.0,1017.4,8.0,11.9,Yes,Yes
856,17.7,22.2,0.0,4.0,0.7,SSE,22.0,SW,WNW,13.0,9.0,81.0,86.0,1019.1,6.0,20.8,No,Yes
857,6.7,27.8,0.0,8.0,12.4,SSW,46.0,SSE,SW,15.0,28.0,18.0,7.0,1021.9,1.0,19.6,No,No
858,12.2,30.1,0.0,6.2,9.8,ENE,43.0,ENE,SSE,26.0,11.0,35.0,27.0,1021.3,1.0,18.8,No,No
859,15.3,30.0,0.0,10.6,11.5,ENE,56.0,E,E,31.0,17.0,41.0,16.0,1015.2,5.0,19.4,No,No
860,23.9,32.3,0.0,8.8,12.8,NE,61.0,N,NE,13.0,37.0,68.0,70.0,1015.8,1.0,28.9,No,No
861,3.8,18.5,0.0,3.2,7.2,W,57.0,NNE,W,13.0,24.0,57.0,55.0,1017.4,1.0,13.4,No,Yes
862,13.2,19.0,5.2,1.6,0.4,SW,30.0,SSW,SW,7.0,11.0,79.0,82.0,1012.8,7.0,15.9,Yes,Yes
863,22.7,30.8,0.0,7.6,11.1,ENE,31.0,ESE,NE,13.0,24.0,68.0,65.0,1016.8,1.0,28.0,No,No
864,14.6,23.5,1.6,2.4,9.7,NW,46.0,NNW,W,28.0,26.0,76.0,30.0,1014.4,1.0,18.3,Yes,No
865,20.4,26.3,5.4,4.8,3.8,SE,56.0,SSE,SE,22.0,31.0,93.0,77.0,1017.1,8.0,21.7,Yes,Yes
866,9.0,25.5,0.0,5.8,11.9,E,26.0,E,E,11.0,7.0,40.0,22.0,1024.9,0.0,17.4,No,No
867,9.5,15.1,0.0,0.8,0.0,SE,17.0,WSW,SSW,9.0,11.0,85.0,80.0,1036.2,8.0,11.5,No,No
868,3.5,18.1,0.0,1.2,7.7,E,15.0,E,W,11.0,6.0,82.0,62.0,1021.2,5.0,8.2,No,Yes
869,5.2,14.7,0.2,1.4,4.9,SSW,19.0,NW,S,9.0,15.0,100.0,65.0,1027.7,8.0,9.1,No,No
870,7.9,19.5,0.0,3.6,9.2,E,33.0,ESE,N,7.0,13.0,74.0,45.0,1026.1,7.0,12.3,No,No
871,16.8,27.5,0.0,5.0,10.5,E,20.0,SW,NE,6.0,9.0,68.0,41.0,1022.0,1.0,22.7,No,No
872,23.0,29.9,5.2,7.4,5.8,SE,39.0,SSE,SE,19.0,24.0,78.0,64.0,1014.1,6.0,27.1,Yes,Yes
873,14.8,24.7,0.0,6.2,13.0,SSE,35.0,SE,S,17.0,22.0,51.0,44.0,1018.9,3.0,18.0,No,No
874,8.6,35.6,0.0,5.8,13.0,E,28.0,E,E,19.0,11.0,55.0,17.0,1019.8,6.0,20.5,No,No
875,12.7,17.6,0.0,5.0,4.7,SW,37.0,SW,SE,26.0,24.0,65.0,57.0,1009.9,8.0,13.4,No,No
876,9.2,18.7,1.0,5.0,6.7,SW,30.0,W,SSE,11.0,20.0,76.0,39.0,1022.5,4.0,10.4,No,No
877,10.1,23.5,0.0,4.0,3.2,NW,52.0,NNW,SW,22.0,19.0,36.0,87.0,1009.6,7.0,18.0,No,Yes
878,3.1,14.3,1.2,0.6,6.1,NNE,30.0,NNE,NNW,7.0,15.0,93.0,74.0,1023.8,1.0,8.7,Yes,No
879,16.6,18.8,0.4,3.0,2.1,SSE,37.0,SE,SE,24.0,17.0,87.0,71.0,1026.2,7.0,16.9,No,No
880,16.6,36.4,0.0,17.2,12.8,E,41.0,ESE,ESE,26.0,13.0,5.0,4.0,1017.3,0.0,26.9,No,No
881,7.5,14.2,4.6,2.4,6.1,SSE,59.0,WSW,SSE,26.0,46.0,86.0,57.0,1026.6,6.0,8.6,Yes,Yes
882,25.1,31.0,5.4,2.8,4.4,SE,41.0,SSE,SE,11.0,13.0,87.0,71.0,1014.0,7.0,26.7,Yes,Yes
883,14.6,22.0,0.0,5.0,8.9,SW,50.0,SW,SW,35.0,24.0,50.0,46.0,1020.6,1.0,18.3,No,No
884,16.4,39.8,0.0,12.2,7.1,ENE,33.0,ENE,E,13.0,7.0,33.0,18.0,1013.9,7.0,22.9,No,No
885,12.0,27.2,0.0,5.6,10.9,S,44.0,SW,NE,24.0,20.0,16.0,27.0,1016.6,1.0,20.9,No,No
886,11.8,20.8,0.0,5.4,7.5,S,52.0,SSE,SSE,30.0,41.0,65.0,49.0,1020.0,7.0,15.9,No,No
887,24.8,31.8,7.2,3.2,6.3,WNW,44.0,NW,WNW,19.0,19.0,84.0,76.0,1006.0,7.0,28.0,Yes,Yes
888,2.2,13.6,0.0,1.0,1.6,NNE,24.0,NNE,NE,7.0,9.0,100.0,84.0,1032.6,8.0,6.1,No,No
889,10.1,17.0,0.0,5.8,8.7,S,48.0,SSE,SSE,19.0,22.0,71.0,44.0,1021.0,7.0,11.0,No,No
890,4.1,19.5,0.0,0.8,9.0,N,30.0,ENE,N,11.0,13.0,72.0,44.0,1030.7,0.0,11.3,No,No
891,14.2,23.4,0.2,7.6,11.2,WNW,63.0,W,WNW,9.0,46.0,31.0,21.0,1005.7,0.0,19.9,No,No
892,7.1,18.2,0.0,2.4,9.1,ENE,33.0,E,ENE,7.0,15.0,70.0,46.0,1026.7,0.0,12.1,No,No
893,23.9,31.4,2.6,6.8,8.1,N,30.0,E,N,2.0,17.0,72.0,67.0,1008.0,3.0,28.9,Yes,No
894,4.0,13.8,12.0,2.0,6.8,WSW,24.0,NNW,WSW,4.0,15.0,97.0,78.0,1014.6,2.0,8.4,Yes,Yes
895,10.6,20.2,2.0,11.2,10.5,NE,28.0,WNW,ESE,9.0,20.0,81.0,66.0,1027.6,1.0,15.5,Yes,No
896,18.6,33.5,0.0,11.4,13.3,N,56.0,N,E,35.0,17.0,40.0,28.0,1020.2,0.0,24.1,No,No
897,15.9,25.6,0.0,6.6,9.8,NE,31.0,WNW,E,11.0,19.0,78.0,56.0,1016.4,7.0,17.7,No,No
898,9.8,17.3,0.0,1.4,4.1,NNE,52.0,NNE,NNE,20.0,15.0,81.0,65.0,1017.8,7.0,13.8,No,Yes
899,14.3,27.2,0.0,5.0,10.9,SW,31.0,SSE,SSW,9.0,13.0,79.0,51.0,1010.8,4.0,19.2,No,Yes
900,17.0,24.3,4.8,4.0,12.0,E,37.0,ENE,SE,19.0,22.0,71.0,64.0,1021.8,6.0,22.4,Yes,No
901,16.3,33.1,0.0,5.4,6.5,SSW,56.0,NNW,ENE,11.0,13.0,82.0,45.0,1012.2,2.0,22.2,No,Yes
902,12.5,20.0,0.2,2.8,1.2,WNW,50.0,NW,NW,11.0,26.0,93.0,60.0,1008.8,1.0,14.7,No,No
903,6.4,16.0,0.0,4.0,5.8,S,30.0,SW,SSE,17.0,9.0,71.0,57.0,1020.7,7.0,10.5,No,No
904,8.5,15.0,0.0,11.0,6.1,WSW,65.0,SW,SSE,24.0,20.0,52.0,47.0,1021.1,4.0,11.5,No,No
905,16.9,22.1,0.0,4.0,3.1,NNW,28.0,N,NNW,4.0,9.0,69.0,66.0,1013.2,8.0,18.5,No,Yes
906,12.3,16.6,0.0,3.0,9.0,SE,37.0,ESE,SE,11.0,22.0,68.0,61.0,1020.4,8.0,12.8,No,No
907,14.7,24.3,0.2,5.4,0.6,NE,41.0,W,SSE,11.0,11.0,91.0,54.0,1016.2,7.0,16.9,No,Yes
908,9.8,16.0,0.4,3.6,7.1,SW,39.0,WSW,SW,19.0,24.0,91.0,50.0,1021.8,7.0,11.9,No,No
909,19.6,24.9,0.0,6.2,7.5,S,39.0,SSE,S,19.0,20.0,59.0,67.0,1015.5,3.0,23.1,No,No
910,8.8,19.0,0.4,2.6,1.6,NNW,48.0,E,N,13.0,26.0,85.0,89.0,1017.8,7.0,13.0,No,Yes
911,17.8,24.8,0.0,4.2,11.0,NNE,54.0,N,NNE,22.0,37.0,64.0,69.0,1017.9,3.0,22.9,No,No
912,10.8,17.8,0.0,2.0,3.6,WSW,37.0,W,WSW,13.0,19.0,75.0,64.0,1021.2,7.0,13.0,No,No
913,22.3,34.3,14.4,6.6,10.4,NE,89.0,E,WNW,9.0,17.0,74.0,59.0,1008.2,1.0,28.9,Yes,Yes
914,14.4,28.9,0.0,6.8,13.4,SSW,44.0,N,SE,24.0,26.0,55.0,45.0,1019.1,1.0,19.2,No,No
915,10.5,29.5,0.0,8.6,11.0,ENE,39.0,E,SSE,7.0,20.0,37.0,23.0,1018.4,0.0,21.8,No,No
916,12.0,21.2,0.0,4.4,6.9,WNW,56.0,NNW,NNW,24.0,26.0,48.0,46.0,1014.0,1.0,17.6,No,No
917,0.3,18.9,0.0,3.2,8.8,N,20.0,SSW,N,6.0,6.0,77.0,30.0,1026.0,6.0,9.7,No,No
918,12.5,25.1,2.8,4.8,4.5,WNW,52.0,ESE,NW,9.0,22.0,93.0,40.0,996.9,7.0,18.4,Yes,Yes
919,7.0,17.8,0.2,2.4,3.5,SSW,43.0,WNW,SSW,15.0,24.0,75.0,64.0,1028.9,6.0,9.9,No,No
920,15.7,28.4,0.0,5.8,12.9,WSW,33.0,WSW,W,9.0,15.0,76.0,38.0,1011.5,6.0,19.0,No,No
921,19.5,27.8,0.4,1.2,4.8,ENE,41.0,SE,ESE,11.0,24.0,61.0,62.0,1018.0,7.0,23.3,No,No
922,10.4,30.6,0.0,7.4,11.7,S,33.0,E,ESE,19.0,17.0,16.0,11.0,1019.4,0.0,22.3,No,No
923,28.2,32.3,0.0,7.0,5.0,WNW,41.0,WNW,WNW,20.0,26.0,80.0,68.0,1006.8,8.0,29.2,No,Yes
924,21.4,32.0,0.0,7.0,10.5,N,37.0,NE,N,6.0,26.0,63.0,57.0,1014.9,1.0,27.8,No,No
925,8.4,26.2,4.0,10.0,12.8,SW,31.0,SSW,SSW,13.0,15.0,57.0,24.0,1022.0,1.0,15.7,Yes,No
926,4.8,13.7,0.0,1.0,6.1,WSW,19.0,NNW,W,9.0,15.0,83.0,61.0,1034.4,7.0,6.7,No,No
927,11.6,20.7,0.0,4.6,3.7,N,46.0,NNE,NNE,22.0,20.0,44.0,43.0,1013.3,4.0,16.5,No,Yes
928,16.2,29.7,0.0,10.2,13.1,S,44.0,SSE,SW,20.0,28.0,42.0,35.0,1011.3,1.0,22.9,No,No
929,8.7,19.6,0.8,7.8,7.0,SW,57.0,SW,SSW,43.0,31.0,64.0,45.0,1010.1,5.0,13.3,No,Yes
930,17.3,34.9,0.0,8.0,8.2,W,46.0,NNW,W,19.0,30.0,28.0,10.0,1023.1,7.0,26.3,No,No
931,19.5,28.3,0.0,4.0,9.6,NE,44.0,N,NNE,17.0,31.0,63.0,68.0,1018.7,7.0,24.9,No,No
932,18.6,31.0,0.0,6.6,11.2,ESE,39.0,E,SE,20.0,17.0,59.0,30.0,1013.7,3.0,24.1,No,No
933,20.4,26.4,3.2,3.0,6.6,S,26.0,SW,SSE,13.0,15.0,86.0,82.0,1006.3,6.0,22.7,Yes,No
934,0.0,16.4,0.0,1.6,9.5,S,30.0,SE,S,6.0,15.0,82.0,32.0,1020.9,5.0,7.5,No,No
935,4.1,14.7,0.1,2.0,5.6,SW,33.0,SSW,SW,11.0,20.0,92.0,60.0,1029.2,7.0,8.9,No,No
936,18.1,25.0,3.0,3.0,1.9,NNW,39.0,N,NE,13.0,19.0,88.0,83.0,1011.2,8.0,19.6,Yes,Yes
937,6.8,20.3,0.4,1.8,9.0,WNW,54.0,WNW,WNW,24.0,28.0,52.0,36.0,1015.2,1.0,13.5,No,No
938,6.6,25.4,0.0,3.8,13.8,WSW,46.0,NE,WNW,17.0,28.0,57.0,35.0,1013.5,1.0,16.2,No,No
939,8.0,16.2,0.0,3.6,7.0,SW,54.0,SW,SW,20.0,24.0,72.0,46.0,1018.6,7.0,10.3,No,No
940,18.6,27.9,0.0,8.6,11.1,SW,37.0,SSE,SW,13.0,17.0,73.0,53.0,1013.4,7.0,20.4,No,No
941,9.4,14.6,0.0,0.4,8.6,WSW,65.0,WSW,SW,39.0,35.0,37.0,27.0,1015.0,5.0,14.0,No,No
942,24.6,36.7,0.0,11.4,10.9,SW,33.0,NE,SW,17.0,15.0,54.0,37.0,1010.5,6.0,28.0,No,No
943,9.9,13.6,1.0,0.8,0.4,SSW,30.0,SW,SSW,9.0,13.0,99.0,83.0,1018.2,8.0,10.7,No,No
944,9.6,14.5,0.0,8.0,9.8,WNW,85.0,WNW,W,46.0,39.0,30.0,23.0,1017.6,3.0,11.3,No,No
945,6.1,14.3,7.4,6.8,7.6,WNW,78.0,NNW,NNW,22.0,33.0,64.0,55.0,1004.9,1.0,9.0,Yes,Yes
946,8.1,16.5,8.4,2.8,4.8,S,31.0,WSW,SSW,9.0,15.0,80.0,51.0,1019.3,7.0,10.4,Yes,No
947,3.8,16.9,0.2,1.0,9.1,E,39.0,E,E,22.0,11.0,61.0,39.0,1034.7,1.0,11.1,No,No
948,5.8,16.6,0.0,0.8,6.0,NW,69.0,NW,NW,22.0,28.0,54.0,34.0,1005.2,1.0,13.5,No,Yes
949,5.9,13.3,1.0,0.6,3.0,WSW,31.0,WSW,W,9.0,13.0,76.0,86.0,1025.7,5.0,9.3,No,Yes
950,23.2,31.1,0.0,12.4,12.5,NE,35.0,ENE,ENE,17.0,24.0,56.0,56.0,1010.4,3.0,28.4,No,No
951,6.2,17.5,0.0,5.6,9.6,SW,50.0,SW,W,31.0,20.0,55.0,33.0,1023.5,1.0,9.6,No,No
952,8.3,22.8,0.0,5.8,8.5,N,48.0,N,N,33.0,31.0,36.0,24.0,1020.4,2.0,15.8,No,No
953,18.6,21.2,0.0,7.6,0.0,SE,48.0,S,SE,31.0,22.0,80.0,61.0,1022.2,6.0,18.8,No,No
954,10.4,20.8,0.0,2.8,5.5,WNW,44.0,WNW,WNW,17.0,24.0,77.0,44.0,1017.9,1.0,13.3,No,No
955,20.3,32.4,0.0,6.0,10.5,NNE,31.0,E,N,9.0,19.0,75.0,51.0,1013.5,0.0,25.6,No,No
956,15.8,36.2,0.0,8.6,10.4,W,44.0,NE,W,9.0,20.0,47.0,34.0,1014.1,5.0,26.7,No,No
957,4.9,16.7,0.0,3.6,6.9,WSW,43.0,W,W,26.0,19.0,66.0,53.0,1022.4,7.0,11.3,No,No
958,3.0,12.7,0.0,1.2,2.6,NW,24.0,N,W,11.0,13.0,86.0,60.0,1026.2,7.0,6.7,No,No
959,16.4,29.6,0.0,10.8,12.7,SW,43.0,SSE,SW,13.0,20.0,45.0,51.0,1016.4,7.0,21.4,No,No
960,7.7,19.0,0.0,2.2,2.2,N,20.0,NNE,N,9.0,11.0,87.0,53.0,1027.7,7.0,9.8,No,No
961,18.9,26.4,0.0,12.0,11.4,SSE,65.0,SSE,SSE,28.0,43.0,35.0,19.0,1012.4,5.0,20.3,No,No
962,19.1,27.1,0.0,4.0,9.7,ENE,33.0,NW,ENE,13.0,24.0,71.0,66.0,1018.4,3.0,24.5,No,No
963,19.2,26.8,6.2,6.4,7.3,SE,43.0,SSE,SSE,20.0,22.0,82.0,57.0,1018.1,4.0,21.4,Yes,No
964,13.2,30.1,0.0,7.0,10.9,NNE,30.0,SE,NNW,7.0,7.0,76.0,32.0,1021.1,3.0,15.0,No,No
965,23.4,29.4,52.0,10.0,1.1,ESE,52.0,SE,E,15.0,26.0,91.0,72.0,1009.9,8.0,24.7,Yes,Yes
966,18.0,26.0,0.2,7.0,9.2,E,30.0,SW,ENE,4.0,20.0,69.0,63.0,1012.6,2.0,23.1,No,Yes
967,22.9,36.6,0.0,15.4,10.5,N,65.0,N,SSE,46.0,31.0,29.0,51.0,1010.6,5.0,29.0,No,No
968,7.3,24.2,0.0,3.4,10.0,NW,31.0,NNW,NW,15.0,20.0,63.0,29.0,1017.4,3.0,13.1,No,No
969,6.3,16.9,16.0,3.4,7.1,SSW,44.0,WSW,WSW,13.0,15.0,69.0,66.0,1018.6,6.0,13.4,Yes,Yes
970,15.9,28.5,0.0,7.0,11.2,SE,41.0,ESE,SE,28.0,24.0,47.0,37.0,1015.8,7.0,21.7,No,No
971,14.5,27.3,0.0,7.0,10.4,NE,31.0,E,NE,17.0,17.0,62.0,53.0,1018.1,2.0,24.4,No,No
972,6.6,19.7,0.0,6.2,10.6,SSW,43.0,S,S,15.0,22.0,56.0,25.0,1028.1,0.0,11.5,No,No
973,14.0,17.9,0.0,5.4,6.9,E,39.0,ESE,E,17.0,22.0,54.0,52.0,1024.0,7.0,15.7,No,No
974,15.4,27.8,0.2,4.6,10.6,SE,35.0,SSW,SE,11.0,28.0,60.0,45.0,1018.7,1.0,23.0,No,No
975,8.8,19.2,0.0,4.8,9.6,S,37.0,S,SE,26.0,24.0,60.0,46.0,1019.2,3.0,17.1,No,No
976,6.8,35.4,0.0,7.8,8.8,WNW,44.0,E,NE,13.0,15.0,100.0,18.0,1013.7,7.0,12.5,No,No
977,4.9,15.1,0.0,3.8,9.5,SSW,31.0,NW,SE,15.0,17.0,47.0,51.0,1034.0,1.0,10.6,No,No
978,5.4,20.0,0.0,2.8,10.1,WNW,33.0,NE,WNW,7.0,11.0,82.0,46.0,1019.8,6.0,12.2,No,No
979,17.0,21.0,5.0,3.2,0.7,SE,50.0,SSE,SSE,22.0,30.0,97.0,79.0,1016.3,8.0,17.4,Yes,No
980,22.3,32.7,0.0,9.6,12.6,ENE,33.0,N,NNE,9.0,15.0,47.0,55.0,1011.8,1.0,28.8,No,No
981,19.0,27.2,8.6,14.2,9.5,WSW,63.0,WSW,W,41.0,39.0,95.0,29.0,1003.0,8.0,19.0,Yes,No
982,11.1,26.9,0.0,4.2,8.8,E,57.0,ENE,E,30.0,11.0,66.0,39.0,1019.3,7.0,18.8,No,No
983,12.4,19.9,0.2,6.8,0.2,N,48.0,N,NE,17.0,7.0,50.0,53.0,1013.6,8.0,13.9,No,No
984,21.2,27.3,0.0,10.8,9.7,NW,93.0,NW,WNW,20.0,15.0,41.0,21.0,1003.4,7.0,21.7,No,No
985,24.3,34.3,0.0,18.8,10.1,SE,46.0,SSE,SSE,31.0,24.0,17.0,10.0,1011.1,6.0,25.6,No,No
986,9.7,31.6,0.0,7.0,12.9,E,52.0,E,ESE,22.0,19.0,38.0,10.0,1023.0,0.0,21.2,No,No
987,18.6,24.3,7.4,7.2,0.5,ESE,46.0,ESE,ESE,20.0,13.0,59.0,54.0,1023.2,7.0,21.9,Yes,No
988,14.4,19.6,0.0,6.0,0.9,SSW,33.0,SSW,SSW,22.0,13.0,62.0,51.0,1019.9,7.0,15.9,No,No
989,19.9,30.6,0.0,4.4,11.0,NNW,30.0,SSE,ENE,17.0,19.0,49.0,45.0,1011.5,5.0,25.0,No,No
990,11.5,26.1,0.0,7.0,10.5,NNE,30.0,N,NE,2.0,19.0,68.0,44.0,1020.1,1.0,20.9,No,No
991,9.9,15.2,8.8,1.6,6.1,SSE,37.0,SSW,SW,9.0,19.0,82.0,70.0,1024.3,5.0,12.1,Yes,Yes
992,4.2,22.8,0.0,2.4,9.7,SSW,31.0,NE,W,15.0,19.0,59.0,38.0,1028.2,0.0,14.4,No,No
993,7.2,14.2,2.4,1.0,3.9,SSW,33.0,WNW,S,7.0,17.0,92.0,78.0,1024.4,2.0,12.0,Yes,No
994,11.3,25.6,0.0,7.4,9.9,SSW,54.0,WNW,WSW,13.0,15.0,72.0,32.0,1009.8,7.0,16.2,No,No
995,14.6,30.2,0.0,8.4,5.5,NW,91.0,NNW,WNW,20.0,28.0,32.0,18.0,1002.8,8.0,19.9,No,No
996,11.8,19.2,0.0,2.0,6.7,W,33.0,N,W,7.0,22.0,60.0,48.0,1024.7,7.0,16.0,No,No
997,24.6,34.4,0.0,4.8,11.3,E,28.0,ESE,NNW,7.0,15.0,70.0,62.0,1009.7,3.0,28.3,No,No
998,1.1,16.1,0.0,2.2,8.9,N,37.0,NNE,N,9.0,19.0,75.0,28.0,1024.4,6.0,4.0,No,No
999,12.9,20.5,11.8,0.2,8.1,WNW,41.0,NW,W,19.0,28.0,83.0,41.0,1004.2,5.0,15.5,Yes,No
1000,3.8,15.8,0.0,2.2,5.0,NW,39.0,NNE,NNW,9.0,19.0,77.0,42.0,1019.3,7.0,10.0,No,No
1001,14.3,25.6,0.0,18.8,12.7,S,63.0,SSE,SSE,41.0,30.0,46.0,24.0,1017.9,1.0,16.8,No,No
1002,12.5,20.0,4.4,8.0,8.4,W,61.0,W,W,24.0,39.0,74.0,65.0,1009.2,8.0,15.7,Yes,Yes
1003,7.8,13.9,1.0,1.2,7.1,SSW,46.0,SW,SSW,19.0,19.0,52.0,48.0,1022.9,4.0,10.5,No,No
1004,7.9,16.2,8.2,1.0,1.4,WNW,46.0,NNW,W,13.0,17.0,99.0,92.0,1027.6,5.0,11.0,Yes,Yes
1005,8.9,18.3,0.0,2.4,0.0,S,37.0,SSW,S,4.0,24.0,83.0,60.0,1020.5,7.0,12.2,No,No
1006,19.3,30.5,0.0,4.0,10.7,N,31.0,WSW,NNW,9.0,13.0,71.0,57.0,1011.8,1.0,25.8,No,No
1007,18.6,23.6,15.0,6.4,0.7,ESE,46.0,ESE,ESE,6.0,7.0,86.0,89.0,1016.8,8.0,18.8,Yes,Yes
1008,15.0,20.9,0.0,4.0,7.9,SE,24.0,SE,S,11.0,9.0,58.0,46.0,1023.0,1.0,19.1,No,No
1009,11.5,25.7,0.0,7.0,10.9,ESE,41.0,SSE,ENE,13.0,28.0,52.0,44.0,1022.4,1.0,20.8,No,No
1010,10.6,22.4,0.4,0.8,7.4,N,41.0,N,NNE,6.0,20.0,86.0,82.0,1021.4,4.0,17.1,No,No
